NomPais;NomSerie;NumTemporada;DataPartida;HorarioPartida;NomTimeMandante;NomTimeVisitante;NumPlacarMandante;NumPlacarVisitante;DscResultado
Brazil;Serie A;2013;2013-08-18;22:30;Atletico-PR;Criciuma;2;1;H
Brazil;Serie A;2013;2013-08-18;22:30;Bahia;Santos;0;0;D
Brazil;Serie A;2013;2013-08-18;22:30;Internacional;Atletico-MG;0;0;D
Brazil;Serie A;2013;2013-08-24;22:30;Flamengo RJ;Gremio;0;1;A
Brazil;Serie A;2013;2013-08-24;22:30;Ponte Preta;Cruzeiro;0;2;A
Brazil;Serie A;2013;2013-08-24;22:30;Santos;Vitoria;2;0;H
Brazil;Serie A;2013;2013-08-25;01:00;Criciuma;Coritiba;2;1;H
Brazil;Serie A;2013;2013-08-25;20:00;Atletico-MG;Portuguesa;2;1;H
Brazil;Serie A;2013;2013-08-25;20:00;Bahia;Nautico;2;0;H
Brazil;Serie A;2013;2013-08-25;20:00;Sao Paulo;Fluminense;2;1;H
Brazil;Serie A;2013;2013-08-25;20:00;Vasco;Corinthians;1;1;D
Brazil;Serie A;2013;2013-08-25;22:30;Atletico-PR;Botafogo RJ;2;0;H
Brazil;Serie A;2013;2013-08-25;22:30;Internacional;Goias;3;3;D
Brazil;Serie A;2013;2013-08-31;22:30;Goias;Atletico-MG;0;0;D
Brazil;Serie A;2013;2013-08-31;22:30;Gremio;Ponte Preta;1;0;H
Brazil;Serie A;2013;2013-08-31;22:30;Nautico;Atletico-PR;1;4;A
Brazil;Serie A;2013;2013-08-31;22:30;Portuguesa;Bahia;4;2;H
Brazil;Serie A;2013;2013-01-09;01:00;Fluminense;Santos;0;2;A
Brazil;Serie A;2013;2013-01-09;20:00;Botafogo RJ;Sao Paulo;0;0;D
Brazil;Serie A;2013;2013-01-09;20:00;Corinthians;Flamengo RJ;4;0;H
Brazil;Serie A;2013;2013-01-09;20:00;Coritiba;Internacional;0;0;D
Brazil;Serie A;2013;2013-01-09;20:00;Vitoria;Criciuma;0;1;A
Brazil;Serie A;2013;2013-01-09;22:30;Cruzeiro;Vasco;5;3;H
Brazil;Serie A;2013;2013-03-09;23:30;Goias;Gremio;2;0;H
Brazil;Serie A;2013;2013-04-09;01:00;Nautico;Sao Paulo;0;1;A
Brazil;Serie A;2013;2013-04-09;23:30;Atletico-PR;Santos;2;1;H
Brazil;Serie A;2013;2013-04-09;23:30;Flamengo RJ;Vitoria;2;1;H
Brazil;Serie A;2013;2013-05-09;01:00;Portuguesa;Ponte Preta;2;1;H
Brazil;Serie A;2013;2013-05-09;01:50;Atletico-MG;Fluminense;2;2;D
Brazil;Serie A;2013;2013-05-09;01:50;Bahia;Cruzeiro;1;3;A
Brazil;Serie A;2013;2013-05-09;01:50;Internacional;Corinthians;1;0;H
Brazil;Serie A;2013;2013-05-09;23:30;Botafogo RJ;Coritiba;3;1;H
Brazil;Serie A;2013;2013-06-09;01:00;Nautico;Vasco;0;3;A
Brazil;Serie A;2013;2013-06-09;01:00;Sao Paulo;Criciuma;1;2;A
Brazil;Serie A;2013;2013-07-09;22:30;Fluminense;Bahia;1;0;H
Brazil;Serie A;2013;2013-07-09;22:30;Ponte Preta;Internacional;1;3;A
Brazil;Serie A;2013;2013-07-09;22:30;Santos;Goias;1;0;H
Brazil;Serie A;2013;2013-07-09;22:30;Vitoria;Atletico-MG;1;1;D
Brazil;Serie A;2013;2013-08-09;01:00;Gremio;Portuguesa;3;2;H
Brazil;Serie A;2013;2013-08-09;20:00;Corinthians;Nautico;0;0;D
Brazil;Serie A;2013;2013-08-09;20:00;Coritiba;Sao Paulo;2;0;H
Brazil;Serie A;2013;2013-08-09;20:00;Cruzeiro;Flamengo RJ;1;0;H
Brazil;Serie A;2013;2013-08-09;22:30;Criciuma;Botafogo RJ;1;2;A
Brazil;Serie A;2013;2013-08-09;22:30;Vasco;Atletico-PR;0;0;D
Brazil;Serie A;2013;2013-10-09;23:30;Internacional;Santos;1;2;A
Brazil;Serie A;2013;2013-11-09;23:30;Atletico-PR;Fluminense;1;1;D
Brazil;Serie A;2013;2013-12-09;01:00;Bahia;Criciuma;2;2;D
Brazil;Serie A;2013;2013-12-09;01:00;Goias;Cruzeiro;1;2;A
Brazil;Serie A;2013;2013-12-09;01:50;Botafogo RJ;Corinthians;1;0;H
Brazil;Serie A;2013;2013-12-09;01:50;Nautico;Gremio;0;2;A
Brazil;Serie A;2013;2013-12-09;01:50;Portuguesa;Vasco;2;0;H
Brazil;Serie A;2013;2013-12-09;23:30;Internacional;Vitoria;2;2;D
Brazil;Serie A;2013;2013-09-13;01:00;Atletico-MG;Coritiba;3;0;H
Brazil;Serie A;2013;2013-09-13;01:00;Flamengo RJ;Santos;2;1;H
Brazil;Serie A;2013;2013-09-13;01:00;Sao Paulo;Ponte Preta;1;0;H
Brazil;Serie A;2013;2013-09-14;22:30;Cruzeiro;Atletico-PR;1;0;H
Brazil;Serie A;2013;2013-09-15;01:00;Fluminense;Portuguesa;2;1;H
Brazil;Serie A;2013;2013-09-15;20:00;Corinthians;Goias;1;2;A
Brazil;Serie A;2013;2013-09-15;20:00;Coritiba;Bahia;2;2;D
Brazil;Serie A;2013;2013-09-15;20:00;Criciuma;Internacional;0;1;A
Brazil;Serie A;2013;2013-09-15;20:00;Ponte Preta;Flamengo RJ;1;1;D
Brazil;Serie A;2013;2013-09-15;20:00;Vasco;Sao Paulo;0;2;A
Brazil;Serie A;2013;2013-09-15;22:30;Gremio;Atletico-MG;0;1;A
Brazil;Serie A;2013;2013-09-15;22:30;Santos;Botafogo RJ;1;2;A
Brazil;Serie A;2013;2013-09-15;22:30;Vitoria;Nautico;2;1;H
Brazil;Serie A;2013;2013-09-18;23:30;Gremio;Santos;1;1;D
Brazil;Serie A;2013;2013-09-18;23:30;Vasco;Vitoria;1;2;A
Brazil;Serie A;2013;2013-09-19;01:00;Coritiba;Goias;2;2;D
Brazil;Serie A;2013;2013-09-19;01:00;Criciuma;Fluminense;1;2;A
Brazil;Serie A;2013;2013-09-19;01:50;Cruzeiro;Botafogo RJ;3;0;H
Brazil;Serie A;2013;2013-09-19;01:50;Ponte Preta;Corinthians;2;0;H
Brazil;Serie A;2013;2013-09-19;01:50;Sao Paulo;Atletico-MG;1;0;H
Brazil;Serie A;2013;2013-09-19;23:30;Flamengo RJ;Atletico-PR;2;4;A
Brazil;Serie A;2013;2013-09-20;01:00;Bahia;Internacional;2;0;H
Brazil;Serie A;2013;2013-09-20;01:00;Portuguesa;Nautico;3;0;H
Brazil;Serie A;2013;2013-09-21;22:30;Fluminense;Coritiba;1;1;D
Brazil;Serie A;2013;2013-09-22;01:00;Vitoria;Gremio;0;0;D
Brazil;Serie A;2013;2013-09-22;20:00;Botafogo RJ;Bahia;1;2;A
Brazil;Serie A;2013;2013-09-22;20:00;Corinthians;Cruzeiro;0;0;D
Brazil;Serie A;2013;2013-09-22;20:00;Goias;Sao Paulo;1;0;H
Brazil;Serie A;2013;2013-09-22;20:00;Internacional;Portuguesa;0;1;A
Brazil;Serie A;2013;2013-09-22;20:00;Nautico;Flamengo RJ;0;0;D
Brazil;Serie A;2013;2013-09-22;22:30;Atletico-MG;Vasco;2;1;H
Brazil;Serie A;2013;2013-09-22;22:30;Atletico-PR;Ponte Preta;1;0;H
Brazil;Serie A;2013;2013-09-22;22:30;Santos;Criciuma;2;1;H
Brazil;Serie A;2013;2013-09-25;23:30;Criciuma;Atletico-MG;1;1;D
Brazil;Serie A;2013;2013-09-26;01:00;Santos;Nautico;1;1;D
Brazil;Serie A;2013;2013-09-28;22:30;Goias;Fluminense;1;2;A
Brazil;Serie A;2013;2013-09-28;22:30;Nautico;Coritiba;3;0;H
Brazil;Serie A;2013;2013-09-29;01:00;Botafogo RJ;Ponte Preta;0;1;A
Brazil;Serie A;2013;2013-09-29;20:00;Bahia;Vasco;0;0;D
Brazil;Serie A;2013;2013-09-29;20:00;Flamengo RJ;Criciuma;4;1;H
Brazil;Serie A;2013;2013-09-29;20:00;Portuguesa;Corinthians;4;0;H
Brazil;Serie A;2013;2013-09-29;20:00;Sao Paulo;Gremio;0;1;A
Brazil;Serie A;2013;2013-09-29;22:30;Atletico-MG;Santos;3;1;H
Brazil;Serie A;2013;2013-09-29;22:30;Atletico-PR;Vitoria;3;5;A
Brazil;Serie A;2013;2013-09-29;22:30;Internacional;Cruzeiro;1;2;A
Brazil;Serie A;2013;2013-01-10;23:30;Ponte Preta;Nautico;1;2;A
Brazil;Serie A;2013;2013-02-10;23:30;Cruzeiro;Portuguesa;4;0;H
Brazil;Serie A;2013;2013-02-10;23:30;Gremio;Atletico-PR;1;0;H
Brazil;Serie A;2013;2013-03-10;01:00;Fluminense;Botafogo RJ;1;1;D
Brazil;Serie A;2013;2013-03-10;01:00;Vitoria;Goias;2;1;H
Brazil;Serie A;2013;2013-03-10;01:50;Corinthians;Bahia;2;0;H
Brazil;Serie A;2013;2013-03-10;01:50;Coritiba;Flamengo RJ;0;2;A
Brazil;Serie A;2013;2013-03-10;01:50;Santos;Sao Paulo;3;0;H
Brazil;Serie A;2013;2013-03-10;23:30;Atletico-MG;Ponte Preta;4;0;H
Brazil;Serie A;2013;2013-04-10;01:00;Vasco;Internacional;3;1;H
Brazil;Serie A;2013;2013-05-10;22:30;Botafogo RJ;Gremio;0;1;A
Brazil;Serie A;2013;2013-06-10;01:00;Sao Paulo;Vitoria;3;2;H
Brazil;Serie A;2013;2013-06-10;20:00;Atletico-MG;Corinthians;0;0;D
Brazil;Serie A;2013;2013-06-10;20:00;Atletico-PR;Coritiba;2;1;H
Brazil;Serie A;2013;2013-06-10;20:00;Flamengo RJ;Vasco;1;1;D
Brazil;Serie A;2013;2013-06-10;20:00;Internacional;Fluminense;1;0;H
Brazil;Serie A;2013;2013-06-10;20:00;Nautico;Cruzeiro;1;4;A
Brazil;Serie A;2013;2013-06-10;22:30;Bahia;Ponte Preta;1;1;D
Brazil;Serie A;2013;2013-06-10;22:30;Goias;Criciuma;1;1;D
Brazil;Serie A;2013;2013-06-10;22:30;Portuguesa;Santos;3;0;H
Brazil;Serie A;2013;2013-09-10;23:30;Coritiba;Santos;1;0;H
Brazil;Serie A;2013;2013-09-10;23:30;Gremio;Criciuma;1;2;A
Brazil;Serie A;2013;2013-10-10;01:00;Bahia;Vitoria;2;0;H
Brazil;Serie A;2013;2013-10-10;01:00;Ponte Preta;Atletico-MG;2;0;H
Brazil;Serie A;2013;2013-10-10;01:50;Corinthians;Atletico-PR;0;0;D
Brazil;Serie A;2013;2013-10-10;01:50;Cruzeiro;Sao Paulo;0;2;A
Brazil;Serie A;2013;2013-10-10;01:50;Nautico;Botafogo RJ;1;3;A
Brazil;Serie A;2013;2013-10-10;01:50;Vasco;Fluminense;1;0;H
Brazil;Serie A;2013;2013-10-10;23:30;Portuguesa;Goias;1;2;A
Brazil;Serie A;2013;2013-11-10;01:00;Flamengo RJ;Internacional;2;1;H
Brazil;Serie A;2013;2013-12-10;22:30;Fluminense;Gremio;1;1;D
Brazil;Serie A;2013;2013-12-10;22:30;Vitoria;Coritiba;2;1;H
Brazil;Serie A;2013;2013-10-13;01:00;Santos;Ponte Preta;2;1;H
Brazil;Serie A;2013;2013-10-13;20:00;Atletico-MG;Cruzeiro;1;0;H
Brazil;Serie A;2013;2013-10-13;20:00;Criciuma;Vasco;3;2;H
Brazil;Serie A;2013;2013-10-13;20:00;Internacional;Nautico;4;1;H
Brazil;Serie A;2013;2013-10-13;20:00;Sao Paulo;Corinthians;0;0;D
Brazil;Serie A;2013;2013-10-13;22:30;Atletico-PR;Portuguesa;1;0;H
Brazil;Serie A;2013;2013-10-13;22:30;Botafogo RJ;Flamengo RJ;2;1;H
Brazil;Serie A;2013;2013-10-13;22:30;Goias;Bahia;3;1;H
Brazil;Serie A;2013;2013-10-16;23:30;Cruzeiro;Fluminense;1;0;H
Brazil;Serie A;2013;2013-10-16;23:30;Santos;Internacional;0;0;D
Brazil;Serie A;2013;2013-10-17;01:00;Criciuma;Portuguesa;1;3;A
Brazil;Serie A;2013;2013-10-17;01:00;Ponte Preta;Coritiba;1;0;H
Brazil;Serie A;2013;2013-10-17;01:00;Sao Paulo;Nautico;3;0;H
Brazil;Serie A;2013;2013-10-17;01:50;Atletico-PR;Atletico-MG;1;0;H
Brazil;Serie A;2013;2013-10-17;01:50;Flamengo RJ;Bahia;2;1;H
Brazil;Serie A;2013;2013-10-17;01:50;Gremio;Corinthians;1;0;H
Brazil;Serie A;2013;2013-10-17;23:30;Vasco;Goias;0;2;A
Brazil;Serie A;2013;2013-10-18;01:00;Vitoria;Botafogo RJ;1;0;H
Brazil;Serie A;2013;2013-10-19;20:00;Fluminense;Ponte Preta;1;1;D
Brazil;Serie A;2013;2013-10-19;22:30;Nautico;Santos;1;5;A
Brazil;Serie A;2013;2013-10-20;01:00;Corinthians;Criciuma;1;0;H
Brazil;Serie A;2013;2013-10-20;19:00;Atletico-MG;Flamengo RJ;1;0;H
Brazil;Serie A;2013;2013-10-20;19:00;Bahia;Sao Paulo;0;1;A
Brazil;Serie A;2013;2013-10-20;19:00;Goias;Atletico-PR;3;0;H
Brazil;Serie A;2013;2013-10-20;19:00;Internacional;Gremio;2;2;D
Brazil;Serie A;2013;2013-10-20;21:30;Botafogo RJ;Vasco;2;2;D
Brazil;Serie A;2013;2013-10-20;21:30;Coritiba;Cruzeiro;2;1;H
Brazil;Serie A;2013;2013-10-20;21:30;Portuguesa;Vitoria;1;1;D
Brazil;Serie A;2013;2013-10-26;21:30;Botafogo RJ;Atletico-MG;1;0;H
Brazil;Serie A;2013;2013-10-26;21:30;Cruzeiro;Criciuma;5;3;H
Brazil;Serie A;2013;2013-10-27;18:00;Bahia;Atletico-PR;1;1;D
Brazil;Serie A;2013;2013-10-27;18:00;Corinthians;Santos;1;1;D
Brazil;Serie A;2013;2013-10-27;18:00;Internacional;Sao Paulo;2;3;A
Brazil;Serie A;2013;2013-10-27;18:00;Ponte Preta;Vasco;2;1;H
Brazil;Serie A;2013;2013-10-27;18:00;Portuguesa;Flamengo RJ;0;0;D
Brazil;Serie A;2013;2013-10-27;20:30;Coritiba;Gremio;4;0;H
Brazil;Serie A;2013;2013-10-27;20:30;Fluminense;Vitoria;2;3;A
Brazil;Serie A;2013;2013-10-27;20:30;Nautico;Goias;0;2;A
Brazil;Serie A;2013;2013-02-11;21:30;Sao Paulo;Portuguesa;2;1;H
Brazil;Serie A;2013;2013-02-11;21:30;Vasco;Coritiba;2;1;H
Brazil;Serie A;2013;2013-02-11;23:00;Atletico-MG;Nautico;5;0;H
Brazil;Serie A;2013;2013-03-11;19:00;Goias;Botafogo RJ;1;0;H
Brazil;Serie A;2013;2013-03-11;19:00;Gremio;Bahia;0;0;D
Brazil;Serie A;2013;2013-03-11;19:00;Santos;Cruzeiro;0;1;A
Brazil;Serie A;2013;2013-03-11;19:00;Vitoria;Corinthians;1;1;D
Brazil;Serie A;2013;2013-03-11;21:30;Atletico-PR;Internacional;1;0;H
Brazil;Serie A;2013;2013-03-11;21:30;Criciuma;Ponte Preta;1;1;D
Brazil;Serie A;2013;2013-03-11;21:30;Flamengo RJ;Fluminense;1;0;H
Brazil;Serie A;2013;2013-09-11;21:30;Bahia;Atletico-MG;0;0;D
Brazil;Serie A;2013;2013-09-11;21:30;Portuguesa;Coritiba;0;0;D
